Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.60,IDLE,55.8,0.0,0.0000,0.0000
1.10,IDLE,67.8,0.0,0.0000,0.0000
1.60,IDLE,58.6,0.0,0.0000,0.0000
2.10,IDLE,58.0,0.0,0.0000,0.0000
2.60,IDLE,52.6,0.0,0.0000,0.0000
3.10,IDLE,52.8,0.0,0.0000,0.0000
3.60,IDLE,58.5,0.0,0.0000,0.0000
4.10,IDLE,53.0,0.0,0.0000,0.0000
4.60,IDLE,54.5,0.0,0.0000,0.0000
5.10,IDLE,55.3,0.0,0.0000,0.0000
5.60,IDLE,56.8,0.0,0.0000,0.0000
6.11,IDLE,52.3,0.0,0.0000,0.0000
6.60,IDLE,54.7,0.0,0.0000,0.0000
7.10,IDLE,55.7,0.0,0.0000,0.0000
7.60,IDLE,55.1,0.0,0.0000,0.0000
8.10,IDLE,55.5,0.0,0.0000,0.0000
8.60,IDLE,58.2,0.0,0.0000,0.0000
9.10,IDLE,59.1,0.0,0.0000,0.0000
9.60,IDLE,61.0,0.0,0.0000,0.0000
10.10,IDLE,58.5,0.0,0.0000,0.0000
10.60,IDLE,59.2,0.0,0.0000,0.0000
11.10,IDLE,55.9,0.0,0.0000,0.0000
11.60,IDLE,60.4,0.0,0.0000,0.0000
12.10,IDLE,61.8,0.0,0.0000,0.0000
12.60,IDLE,55.4,0.0,0.0000,0.0000
13.10,IDLE,55.8,0.0,0.0000,0.0000
13.60,IDLE,59.7,0.0,0.0000,0.0000
14.10,IDLE,57.1,0.0,0.0000,0.0000
14.60,IDLE,59.4,0.0,0.0000,0.0000
15.11,IDLE,56.9,0.0,0.0000,0.0000
15.60,IDLE,58.9,0.0,0.0000,0.0000
16.11,IDLE,58.7,0.0,0.0000,0.0000
16.60,IDLE,59.0,0.0,0.0000,0.0000
17.10,IDLE,56.7,0.0,0.0000,0.0000
17.60,IDLE,62.0,0.0,0.0000,0.0000
18.11,IDLE,58.5,0.0,0.0000,0.0000
18.60,IDLE,52.5,0.0,0.0000,0.0000
19.10,IDLE,58.3,0.0,0.0000,0.0000
19.61,IDLE,54.6,0.0,0.0000,0.0000
20.10,IDLE,60.4,0.0,0.0000,0.0000
20.60,IDLE,57.7,0.0,0.0000,0.0000
21.10,IDLE,55.4,0.0,0.0000,0.0000
21.60,IDLE,57.7,0.0,0.0000,0.0000
22.10,IDLE,55.2,0.0,0.0000,0.0000
22.60,IDLE,59.3,0.0,0.0000,0.0000
23.10,IDLE,58.0,0.0,0.0000,0.0000
23.60,IDLE,59.2,0.0,0.0000,0.0000
24.10,IDLE,59.3,0.0,0.0000,0.0000
24.60,IDLE,57.9,0.0,0.0000,0.0000
25.10,IDLE,58.3,0.0,0.0000,0.0000
25.60,IDLE,60.1,0.0,0.0000,0.0000
26.10,IDLE,59.3,0.0,0.0000,0.0000
26.60,IDLE,54.0,0.0,0.0000,0.0000
27.11,IDLE,56.9,0.0,0.0000,0.0000
27.61,IDLE,61.2,0.0,0.0000,0.0000
28.10,IDLE,60.4,0.0,0.0000,0.0000
28.60,IDLE,52.6,0.0,0.0000,0.0000
29.10,IDLE,59.7,0.0,0.0000,0.0000
29.60,IDLE,56.5,0.0,0.0000,0.0000
30.10,IDLE,58.0,0.0,0.0000,0.0000
30.60,IDLE,55.8,0.0,0.0000,0.0000
31.10,IDLE,57.3,0.0,0.0000,0.0000
31.60,IDLE,56.0,0.0,0.0000,0.0000
32.10,IDLE,60.4,0.0,0.0000,0.0000
32.60,IDLE,54.2,0.0,0.0000,0.0000
33.10,IDLE,60.8,0.0,0.0000,0.0000
33.60,IDLE,60.2,0.0,0.0000,0.0000
34.10,IDLE,58.0,0.0,0.0000,0.0000
34.60,IDLE,54.5,0.0,0.0000,0.0000
35.10,IDLE,59.9,0.0,0.0000,0.0000
35.60,IDLE,56.3,0.0,0.0000,0.0000
36.10,IDLE,57.7,0.0,0.0000,0.0000
36.60,IDLE,56.4,0.0,0.0000,0.0000
37.11,IDLE,56.2,0.0,0.0000,0.0000
37.61,IDLE,61.5,0.0,0.0000,0.0000
38.10,IDLE,56.2,0.0,0.0000,0.0000
38.60,IDLE,53.0,0.0,0.0000,0.0000
39.11,IDLE,58.1,0.0,0.0000,0.0000
39.60,IDLE,57.2,0.0,0.0000,0.0000
40.10,IDLE,59.5,0.0,0.0000,0.0000
40.60,IDLE,59.3,0.0,0.0000,0.0000
41.10,IDLE,59.5,0.0,0.0000,0.0000
41.60,IDLE,61.8,0.0,0.0000,0.0000
42.10,IDLE,58.9,0.0,0.0000,0.0000
42.60,IDLE,57.6,0.0,0.0000,0.0000
43.10,IDLE,59.1,0.0,0.0000,0.0000
43.60,IDLE,58.7,0.0,0.0000,0.0000
44.10,IDLE,59.2,0.0,0.0000,0.0000
44.60,IDLE,55.5,0.0,0.0000,0.0000
45.10,IDLE,59.5,0.0,0.0000,0.0000
45.60,IDLE,58.9,0.0,0.0000,0.0000
46.10,IDLE,60.3,0.0,0.0000,0.0000
