Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.62,IDLE,63.4,0.0,0.0000,0.0000
1.12,IDLE,57.6,0.0,0.0000,0.0000
1.61,IDLE,61.4,0.0,0.0000,0.0000
2.11,IDLE,58.1,0.0,0.0000,0.0000
2.62,IDLE,55.6,0.0,0.0000,0.0000
3.11,IDLE,57.0,0.0,0.0000,0.0000
3.61,IDLE,58.4,0.0,0.0000,0.0000
4.12,IDLE,56.6,0.0,0.0000,0.0000
4.62,IDLE,59.1,0.0,0.0000,0.0000
5.12,IDLE,57.9,0.0,0.0000,0.0000
5.62,IDLE,55.2,0.0,0.0000,0.0000
6.12,IDLE,57.7,0.0,0.0000,0.0000
6.62,IDLE,56.4,0.0,0.0000,0.0000
7.12,IDLE,55.4,0.0,0.0000,0.0000
7.61,IDLE,57.1,0.0,0.0000,0.0000
8.12,IDLE,60.3,0.0,0.0000,0.0000
8.61,IDLE,51.9,0.0,0.0000,0.0000
9.11,IDLE,58.2,0.0,0.0000,0.0000
9.61,IDLE,59.7,0.0,0.0000,0.0000
10.12,IDLE,59.0,0.0,0.0000,0.0000
10.61,IDLE,53.0,0.0,0.0000,0.0000
11.12,IDLE,56.6,0.0,0.0000,0.0000
11.61,IDLE,61.0,0.0,0.0000,0.0000
12.12,IDLE,57.0,0.0,0.0000,0.0000
12.62,IDLE,54.8,0.0,0.0000,0.0000
13.12,IDLE,58.5,0.0,0.0000,0.0000
13.61,IDLE,56.6,0.0,0.0000,0.0000
14.12,IDLE,56.6,0.0,0.0000,0.0000
14.61,IDLE,56.0,0.0,0.0000,0.0000
15.12,IDLE,57.0,0.0,0.0000,0.0000
15.62,IDLE,54.0,0.0,0.0000,0.0000
16.11,IDLE,58.5,0.0,0.0000,0.0000
16.61,IDLE,57.5,0.0,0.0000,0.0000
17.11,IDLE,56.3,0.0,0.0000,0.0000
17.62,IDLE,61.2,0.0,0.0000,0.0000
18.12,IDLE,55.4,0.0,0.0000,0.0000
18.61,IDLE,55.4,0.0,0.0000,0.0000
19.12,IDLE,55.5,0.0,0.0000,0.0000
19.62,IDLE,61.9,0.0,0.0000,0.0000
0.06,VISUAL_SERVO_DOCK,56.5,0.0,0.0000,0.0000
0.56,VISUAL_SERVO_DOCK,55.4,0.0,0.1862,0.0589
1.06,VISUAL_SERVO_DOCK,59.2,0.0,0.1623,0.1714
1.56,VISUAL_SERVO_DOCK,60.1,0.0,0.1015,0.1623
2.06,VISUAL_SERVO_DOCK,57.0,0.0,0.0813,0.1889
2.56,VISUAL_SERVO_DOCK,60.8,0.0,0.0662,0.2078
3.06,VISUAL_SERVO_DOCK,59.7,0.0,0.0508,0.1920
3.56,VISUAL_SERVO_DOCK,57.4,0.0,0.0500,0.2676
4.06,VISUAL_SERVO_DOCK,60.4,0.0,0.0500,0.3909
4.56,VISUAL_SERVO_DOCK,59.3,0.0,0.0500,0.4479
