Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.60,IDLE,56.8,0.0,0.0000,0.0000
1.11,IDLE,61.9,0.0,0.0000,0.0000
1.60,IDLE,68.0,0.0,0.0000,0.0000
2.10,IDLE,62.0,0.0,0.0000,0.0000
2.60,IDLE,60.6,0.0,0.0000,0.0000
3.10,IDLE,62.8,0.0,0.0000,0.0000
3.60,IDLE,61.8,0.0,0.0000,0.0000
4.10,IDLE,63.8,0.0,0.0000,0.0000
4.60,IDLE,60.6,0.0,0.0000,0.0000
5.10,IDLE,61.6,0.0,0.0000,0.0000
5.60,IDLE,63.2,0.0,0.0000,0.0000
6.10,IDLE,64.0,0.0,0.0000,0.0000
6.60,IDLE,71.4,0.0,0.0000,0.0000
7.10,IDLE,62.1,0.0,0.0000,0.0000
7.60,IDLE,63.4,0.0,0.0000,0.0000
8.10,IDLE,62.1,0.0,0.0000,0.0000
8.60,IDLE,61.8,0.0,0.0000,0.0000
9.10,IDLE,61.2,0.0,0.0000,0.0000
9.60,IDLE,66.7,0.0,0.0000,0.0000
10.10,IDLE,65.7,0.0,0.0000,0.0000
10.60,IDLE,59.2,0.0,0.0000,0.0000
11.10,IDLE,63.4,0.0,0.0000,0.0000
11.60,IDLE,63.2,0.0,0.0000,0.0000
12.10,IDLE,60.6,0.0,0.0000,0.0000
12.60,IDLE,61.0,0.0,0.0000,0.0000
13.10,IDLE,61.8,0.0,0.0000,0.0000
13.60,IDLE,62.9,0.0,0.0000,0.0000
14.10,IDLE,67.2,0.0,0.0000,0.0000
14.60,IDLE,62.9,0.0,0.0000,0.0000
15.10,IDLE,65.3,0.0,0.0000,0.0000
15.60,IDLE,63.5,0.0,0.0000,0.0000
16.10,IDLE,61.1,0.0,0.0000,0.0000
16.60,IDLE,62.0,0.0,0.0000,0.0000
17.10,IDLE,60.9,0.0,0.0000,0.0000
17.60,IDLE,63.0,0.0,0.0000,0.0000
18.10,IDLE,63.2,0.0,0.0000,0.0000
18.60,IDLE,67.3,0.0,0.0000,0.0000
19.10,IDLE,56.5,0.0,0.0000,0.0000
19.60,IDLE,68.8,0.0,0.0000,0.0000
20.10,IDLE,59.7,0.0,0.0000,0.0000
20.60,IDLE,60.1,0.0,0.0000,0.0000
21.10,IDLE,62.5,0.0,0.0000,0.0000
21.60,IDLE,57.9,0.0,0.0000,0.0000
22.10,IDLE,58.1,0.0,0.0000,0.0000
