Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.62,IDLE,53.7,0.0,0.0000,0.0000
1.12,IDLE,68.1,0.0,0.0000,0.0000
1.62,IDLE,55.5,0.0,0.0000,0.0000
2.12,IDLE,50.5,0.0,0.0000,0.0000
2.62,IDLE,49.5,0.0,0.0000,0.0000
3.12,IDLE,51.2,0.0,0.0000,0.0000
3.62,IDLE,54.1,0.0,0.0000,0.0000
4.12,IDLE,52.4,0.0,0.0000,0.0000
4.62,IDLE,50.0,0.0,0.0000,0.0000
5.12,IDLE,52.2,0.0,0.0000,0.0000
5.62,IDLE,50.7,0.0,0.0000,0.0000
6.12,IDLE,60.9,0.0,0.0000,0.0000
6.62,IDLE,59.6,0.0,0.0000,0.0000
7.12,IDLE,58.0,0.0,0.0000,0.0000
7.62,IDLE,60.5,0.0,0.0000,0.0000
8.12,IDLE,56.9,0.0,0.0000,0.0000
8.62,IDLE,59.3,0.0,0.0000,0.0000
9.12,IDLE,57.5,0.0,0.0000,0.0000
9.62,IDLE,61.2,0.0,0.0000,0.0000
10.12,IDLE,51.4,0.0,0.0000,0.0000
10.62,IDLE,50.0,0.0,0.0000,0.0000
11.12,IDLE,52.8,0.0,0.0000,0.0000
11.62,IDLE,56.6,0.0,0.0000,0.0000
12.12,IDLE,51.9,0.0,0.0000,0.0000
12.62,IDLE,49.3,0.0,0.0000,0.0000
13.12,IDLE,53.1,0.0,0.0000,0.0000
13.62,IDLE,48.9,0.0,0.0000,0.0000
14.12,IDLE,50.3,0.0,0.0000,0.0000
14.62,IDLE,49.3,0.0,0.0000,0.0000
15.12,IDLE,51.9,0.0,0.0000,0.0000
15.62,IDLE,51.4,0.0,0.0000,0.0000
16.12,IDLE,52.8,0.0,0.0000,0.0000
16.62,IDLE,52.3,0.0,0.0000,0.0000
17.12,IDLE,51.6,0.0,0.0000,0.0000
17.62,IDLE,57.0,0.0,0.0000,0.0000
18.12,IDLE,52.4,0.0,0.0000,0.0000
18.62,IDLE,52.1,0.0,0.0000,0.0000
19.12,IDLE,49.8,0.0,0.0000,0.0000
19.62,IDLE,56.7,0.0,0.0000,0.0000
20.12,IDLE,52.3,0.0,0.0000,0.0000
20.62,IDLE,51.2,0.0,0.0000,0.0000
21.12,IDLE,53.1,0.0,0.0000,0.0000
21.62,IDLE,50.7,0.0,0.0000,0.0000
22.12,IDLE,50.2,0.0,0.0000,0.0000
22.62,IDLE,52.6,0.0,0.0000,0.0000
23.12,IDLE,51.2,0.0,0.0000,0.0000
23.62,IDLE,51.6,0.0,0.0000,0.0000
24.12,IDLE,54.3,0.0,0.0000,0.0000
24.62,IDLE,50.5,0.0,0.0000,0.0000
25.12,IDLE,49.1,0.0,0.0000,0.0000
25.62,IDLE,54.2,0.0,0.0000,0.0000
26.12,IDLE,52.8,0.0,0.0000,0.0000
26.62,IDLE,50.2,0.0,0.0000,0.0000
27.12,IDLE,51.0,0.0,0.0000,0.0000
27.62,IDLE,56.7,0.0,0.0000,0.0000
28.12,IDLE,53.1,0.0,0.0000,0.0000
28.62,IDLE,52.1,0.0,0.0000,0.0000
29.12,IDLE,53.1,0.0,0.0000,0.0000
29.62,IDLE,51.7,0.0,0.0000,0.0000
30.12,IDLE,51.2,0.0,0.0000,0.0000
30.62,IDLE,52.6,0.0,0.0000,0.0000
31.12,IDLE,52.6,0.0,0.0000,0.0000
31.62,IDLE,51.1,0.0,0.0000,0.0000
32.12,IDLE,55.4,0.0,0.0000,0.0000
32.62,IDLE,51.4,0.0,0.0000,0.0000
33.12,IDLE,51.2,0.0,0.0000,0.0000
33.62,IDLE,55.1,0.0,0.0000,0.0000
34.12,IDLE,51.9,0.0,0.3000,2.3915
34.62,IDLE,52.9,0.0,0.3000,0.0000
35.12,IDLE,53.3,0.0,0.3000,2.3915
35.62,IDLE,58.1,0.0,0.3000,0.0000
36.12,IDLE,55.7,0.0,0.3000,-2.3915
36.62,IDLE,54.6,0.0,0.3000,-2.3915
37.12,IDLE,56.1,0.0,0.3000,-2.3915
37.62,IDLE,56.0,0.0,0.3000,-2.3915
38.12,IDLE,56.1,0.0,0.3000,-2.3915
38.62,IDLE,55.2,0.0,0.3000,-2.3915
39.12,IDLE,57.2,0.0,0.3000,-2.3915
39.62,IDLE,56.8,0.0,0.3000,-2.3915
40.12,IDLE,56.4,0.0,0.3000,-2.3915
40.62,IDLE,55.3,0.0,0.3000,-2.3915
41.12,IDLE,54.7,0.0,0.0000,0.0000
41.62,IDLE,55.7,0.0,0.0000,0.0000
42.12,IDLE,57.9,0.0,0.0000,0.0000
42.62,IDLE,60.2,0.0,0.0000,0.0000
43.12,IDLE,57.2,0.0,0.0000,0.0000
43.62,IDLE,60.6,0.0,0.0000,0.0000
44.12,IDLE,55.5,0.0,0.0000,0.0000
44.62,IDLE,55.3,0.0,0.0000,0.0000
45.12,IDLE,60.5,0.0,0.0000,0.0000
45.62,IDLE,59.3,0.0,0.0000,0.0000
