Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.61,IDLE,55.5,0.0,0.0000,0.0000
1.11,IDLE,43.6,0.0,0.0000,0.0000
1.61,IDLE,52.2,0.0,0.0000,0.0000
2.11,IDLE,50.0,0.0,0.0000,0.0000
2.61,IDLE,49.0,0.0,0.0000,0.0000
3.11,IDLE,49.2,0.0,0.0000,0.0000
3.61,IDLE,49.7,0.0,0.0000,0.0000
4.10,IDLE,74.4,0.0,0.0000,0.0000
4.60,IDLE,49.2,0.0,0.0000,0.0000
5.11,IDLE,49.7,0.0,0.0000,0.0000
5.61,IDLE,58.8,0.0,0.0000,0.0000
6.11,IDLE,65.8,0.0,0.0000,0.0000
6.61,IDLE,64.8,0.0,0.0000,0.0000
7.11,IDLE,69.1,0.0,0.0000,0.0000
7.61,IDLE,60.5,0.0,0.0000,0.0000
8.11,IDLE,65.5,0.0,0.0000,0.0000
8.61,IDLE,64.6,0.0,0.0000,0.0000
9.11,IDLE,62.9,0.0,0.0000,0.0000
9.61,IDLE,62.9,0.0,0.0000,0.0000
10.11,IDLE,61.7,0.0,0.0000,0.0000
10.61,IDLE,63.5,0.0,0.0000,0.0000
11.11,IDLE,66.9,0.0,0.0000,0.0000
11.60,IDLE,63.4,0.0,0.0000,0.0000
12.11,IDLE,58.4,0.0,0.0000,0.0000
12.61,IDLE,59.7,0.0,0.0000,0.0000
13.11,IDLE,61.1,0.0,0.0000,0.0000
13.61,IDLE,63.0,0.0,0.0000,0.0000
14.11,IDLE,59.8,0.0,0.0000,0.0000
14.61,IDLE,58.9,0.0,0.0000,0.0000
15.11,IDLE,59.8,0.0,0.0000,0.0000
15.61,IDLE,60.6,0.0,0.0000,0.0000
16.11,IDLE,62.4,0.0,0.0000,0.0000
16.61,IDLE,59.5,0.0,0.0000,0.0000
17.11,IDLE,58.4,0.0,0.0000,0.0000
17.61,IDLE,64.0,0.0,0.0000,0.0000
18.11,IDLE,61.4,0.0,0.0000,0.0000
18.61,IDLE,59.3,0.0,0.0000,0.0000
19.11,IDLE,60.9,0.0,0.0000,0.0000
19.61,IDLE,64.5,0.0,0.0000,0.0000
20.11,IDLE,57.8,0.0,0.0000,0.0000
20.61,IDLE,56.8,0.0,0.0000,0.0000
21.11,IDLE,58.2,0.0,0.3000,0.0000
21.61,IDLE,61.6,0.0,0.3000,0.0000
22.11,IDLE,58.0,0.0,0.0000,0.0000
22.61,IDLE,58.4,0.0,0.0000,0.0000
23.11,IDLE,61.9,0.0,0.0000,0.0000
23.61,IDLE,57.9,0.0,0.0000,0.0000
24.11,IDLE,62.1,0.0,0.0000,0.0000
24.61,IDLE,59.4,0.0,0.0000,0.0000
25.12,IDLE,59.7,0.0,0.0000,0.0000
25.61,IDLE,62.5,0.0,0.0000,0.0000
26.11,IDLE,57.5,0.0,0.0000,0.0000
26.61,IDLE,59.9,0.0,0.0000,0.0000
27.11,IDLE,57.9,0.0,0.0000,0.0000
27.61,IDLE,62.0,0.0,0.0000,0.0000
28.11,IDLE,59.5,0.0,0.0000,0.0000
28.61,IDLE,60.9,0.0,0.0000,0.0000
29.11,IDLE,63.0,0.0,0.0000,0.0000
29.61,IDLE,63.8,0.0,0.0000,0.0000
30.11,IDLE,61.7,0.0,0.0000,0.0000
30.61,IDLE,59.4,0.0,0.0000,0.0000
31.11,IDLE,57.4,0.0,0.0000,0.0000
31.61,IDLE,58.0,0.0,0.0000,0.0000
32.11,IDLE,60.2,0.0,0.3000,2.3915
32.61,IDLE,60.3,0.0,0.3000,2.3915
33.11,IDLE,58.4,0.0,0.3000,0.0000
33.61,IDLE,60.3,0.0,0.3000,2.3915
34.11,IDLE,61.0,0.0,0.3000,2.3915
34.61,IDLE,62.1,0.0,0.3000,2.3915
35.11,IDLE,60.7,0.0,0.3000,2.3915
35.61,IDLE,64.0,0.0,0.3000,2.3915
36.11,IDLE,61.5,0.0,0.3000,2.3915
36.61,IDLE,61.2,0.0,0.3000,2.3915
37.11,IDLE,60.9,0.0,0.3000,2.3915
37.61,IDLE,63.1,0.0,0.3000,2.3915
38.11,IDLE,59.0,0.0,0.0000,0.0000
38.61,IDLE,60.7,0.0,0.0000,0.0000
39.11,IDLE,58.1,0.0,0.0000,0.0000
39.61,IDLE,59.9,0.0,0.0000,0.0000
40.11,IDLE,60.9,0.0,0.0000,0.0000
40.61,IDLE,59.5,0.0,0.0000,0.0000
41.11,IDLE,60.4,0.0,0.0000,0.0000
41.61,IDLE,61.2,0.0,0.0000,0.0000
42.11,IDLE,60.4,0.0,0.0000,0.0000
42.61,IDLE,59.3,0.0,0.0000,0.0000
43.11,IDLE,57.4,0.0,0.0000,0.0000
43.61,IDLE,63.8,0.0,0.0000,0.0000
44.11,IDLE,60.3,0.0,0.0000,0.0000
0.26,COMMUTING,59.2,0.0,0.1490,0.2200
0.76,COMMUTING,61.5,0.0,0.2631,0.3333
1.26,COMMUTING,60.1,0.0,0.3000,0.2378
1.76,COMMUTING,59.8,0.0,0.3000,0.1412
2.26,VISUAL_HOMING,62.5,0.0,0.2778,0.0266
2.77,VISUAL_HOMING,60.7,0.0,0.2631,0.3333
3.26,VISUAL_HOMING,61.5,0.0,0.2884,0.3333
3.76,VISUAL_HOMING,64.4,0.0,0.3000,0.3215
4.26,VISUAL_HOMING,62.8,0.0,0.3000,0.0579
4.76,VISUAL_HOMING,62.5,0.0,0.3000,-0.1467
5.26,VISUAL_SERVO_DOCK,65.0,0.0,0.0500,-0.0416
5.76,VISUAL_SERVO_DOCK,63.5,0.0,0.0000,0.0000
6.26,VISUAL_SERVO_DOCK,64.6,0.0,0.0500,-0.8883
6.76,VISUAL_SERVO_DOCK,62.8,0.0,0.0500,-1.0000
7.26,VISUAL_SERVO_DOCK,62.8,0.0,0.0500,-0.8931
7.77,VISUAL_SERVO_DOCK,61.8,0.0,0.0500,-0.5000
8.26,VISUAL_SERVO_DOCK,60.3,0.0,0.0500,0.5000
8.76,VISUAL_SERVO_DOCK,62.7,0.0,0.0500,1.0000
9.26,VISUAL_SERVO_DOCK,65.6,0.0,0.0500,1.0000
9.77,VISUAL_SERVO_DOCK,61.7,0.0,0.0500,0.8708
10.26,VISUAL_SERVO_DOCK,63.4,0.0,0.0500,0.5000
10.76,VISUAL_SERVO_DOCK,61.3,0.0,0.0500,0.5000
11.26,VISUAL_SERVO_DOCK,60.5,0.0,0.0500,0.0000
11.76,VISUAL_SERVO_DOCK,61.8,0.0,0.0500,0.0000
12.26,VISUAL_SERVO_DOCK,58.6,0.0,0.0500,0.0000
