Time,State,CPU_Pct,GPU_Pct,cmd_vel_x,cmd_vel_z
0.62,IDLE,60.2,0.0,0.0000,0.0000
1.12,IDLE,68.3,0.0,0.0000,0.0000
1.62,IDLE,59.6,0.0,0.0000,0.0000
2.12,IDLE,55.7,0.0,0.0000,0.0000
2.62,IDLE,56.4,0.0,0.0000,0.0000
3.12,IDLE,55.4,0.0,0.0000,0.0000
3.62,IDLE,60.3,0.0,0.0000,0.0000
4.12,IDLE,58.0,0.0,0.0000,0.0000
4.62,IDLE,56.1,0.0,0.0000,0.0000
5.12,IDLE,59.6,0.0,0.0000,0.0000
5.62,IDLE,57.0,0.0,0.0000,0.0000
6.12,IDLE,57.6,0.0,0.0000,0.0000
6.62,IDLE,56.1,0.0,0.0000,0.0000
7.12,IDLE,58.9,0.0,0.0000,0.0000
7.62,IDLE,61.5,0.0,0.0000,0.0000
8.12,IDLE,60.5,0.0,0.0000,0.0000
8.62,IDLE,55.9,0.0,0.0000,0.0000
9.13,IDLE,57.6,0.0,0.0000,0.0000
9.62,IDLE,64.8,0.0,0.0000,0.0000
10.12,IDLE,56.7,0.0,0.0000,0.0000
10.62,IDLE,61.3,0.0,0.0000,0.0000
11.12,IDLE,61.4,0.0,0.0000,0.0000
11.62,IDLE,62.8,0.0,0.0000,0.0000
12.12,IDLE,58.6,0.0,0.0000,0.0000
12.62,IDLE,61.1,0.0,0.0000,0.0000
13.12,IDLE,63.5,0.0,0.0000,0.0000
13.62,IDLE,57.2,0.0,0.0000,0.0000
14.12,IDLE,61.1,0.0,0.0000,0.0000
14.62,IDLE,61.3,0.0,0.0000,0.0000
15.12,IDLE,61.3,0.0,0.0000,0.0000
15.62,IDLE,56.6,0.0,0.0000,0.0000
16.12,IDLE,58.9,0.0,0.0000,0.0000
16.62,IDLE,56.9,0.0,0.0000,0.0000
17.12,IDLE,58.8,0.0,0.0000,0.0000
17.62,IDLE,60.3,0.0,0.0000,0.0000
18.12,IDLE,57.1,0.0,0.0000,0.0000
18.62,IDLE,54.2,0.0,0.0000,0.0000
19.12,IDLE,56.8,0.0,0.0000,0.0000
19.62,IDLE,61.7,0.0,0.0000,0.0000
20.12,IDLE,57.7,0.0,0.0000,0.0000
20.62,IDLE,58.0,0.0,0.0000,0.0000
21.12,IDLE,59.7,0.0,0.0000,0.0000
21.62,IDLE,59.7,0.0,0.0000,0.0000
22.12,IDLE,56.6,0.0,0.0000,0.0000
22.62,IDLE,54.7,0.0,0.0000,0.0000
23.12,IDLE,59.3,0.0,0.0000,0.0000
23.63,IDLE,59.5,0.0,0.0000,0.0000
24.12,IDLE,60.7,0.0,0.0000,0.0000
24.62,IDLE,57.5,0.0,0.0000,0.0000
25.12,IDLE,56.3,0.0,0.0000,0.0000
25.62,IDLE,63.6,0.0,0.0000,0.0000
26.12,IDLE,61.3,0.0,0.0000,0.0000
26.62,IDLE,58.7,0.0,0.0000,0.0000
27.12,IDLE,60.3,0.0,0.0000,0.0000
27.62,IDLE,60.1,0.0,0.0000,0.0000
28.12,IDLE,57.4,0.0,0.3000,2.3915
28.62,IDLE,58.9,0.0,0.3000,0.0000
29.12,IDLE,59.0,0.0,0.3000,0.0000
29.62,IDLE,57.4,0.0,0.3000,0.0000
30.12,IDLE,56.6,0.0,0.3000,-2.3915
30.62,IDLE,59.4,0.0,0.3000,-2.3915
31.12,IDLE,58.0,0.0,0.3000,-2.3915
31.62,IDLE,61.3,0.0,0.3000,-2.3915
32.12,IDLE,62.3,0.0,0.3000,-2.3915
32.62,IDLE,59.1,0.0,0.3000,0.0000
33.13,IDLE,56.4,0.0,0.3000,0.0000
33.62,IDLE,62.1,0.0,0.3000,-2.3915
34.12,IDLE,61.0,0.0,0.3000,-2.3915
34.62,IDLE,60.1,0.0,0.3000,-2.3915
35.12,IDLE,62.5,0.0,0.3000,-2.3915
35.62,IDLE,62.1,0.0,0.3000,-2.3915
36.12,IDLE,60.5,0.0,0.3000,-2.3915
36.62,IDLE,63.3,0.0,0.0000,0.0000
37.12,IDLE,61.4,0.0,0.0000,0.0000
37.62,IDLE,56.5,0.0,0.0000,0.0000
38.12,IDLE,62.5,0.0,0.0000,0.0000
38.62,IDLE,60.5,0.0,0.0000,0.0000
39.12,IDLE,58.6,0.0,0.0000,0.0000
39.62,IDLE,60.0,0.0,0.0000,0.0000
40.12,IDLE,60.2,0.0,0.0000,0.0000
40.62,IDLE,57.5,0.0,0.0000,0.0000
41.12,IDLE,58.2,0.0,0.0000,0.0000
41.62,IDLE,62.5,0.0,0.0000,0.0000
0.37,COMMUTING,56.6,0.0,0.0848,0.4400
0.87,COMMUTING,61.6,0.0,0.2500,1.3805
1.37,COMMUTING,57.8,0.0,0.2500,0.8872
1.87,COMMUTING,63.7,0.0,0.1982,0.5848
2.37,COMMUTING,62.9,0.0,0.1614,0.6239
2.87,COMMUTING,61.3,0.0,0.1318,0.6522
3.37,COMMUTING,59.2,0.0,0.1120,0.6369
3.87,VISUAL_HOMING,62.5,0.0,0.0976,0.4414
4.37,VISUAL_HOMING,63.3,0.0,0.2500,0.6551
4.87,VISUAL_HOMING,59.6,0.0,0.2500,0.7549
5.37,VISUAL_SERVO_DOCK,67.4,0.0,0.0497,0.1263
5.87,VISUAL_SERVO_DOCK,64.4,0.0,0.0000,0.0000
6.37,VISUAL_SERVO_DOCK,60.3,0.0,0.0500,1.0000
6.87,VISUAL_SERVO_DOCK,65.3,0.0,0.0500,1.0000
7.37,VISUAL_SERVO_DOCK,64.7,0.0,0.0500,1.0000
7.87,VISUAL_SERVO_DOCK,58.9,0.0,0.0500,0.5099
8.37,VISUAL_SERVO_DOCK,61.1,0.0,0.0500,-0.5000
8.87,VISUAL_SERVO_DOCK,62.2,0.0,0.0500,-1.0000
9.37,VISUAL_SERVO_DOCK,61.7,0.0,0.0500,-1.0000
9.87,VISUAL_SERVO_DOCK,65.0,0.0,0.0500,-1.0000
10.37,VISUAL_SERVO_DOCK,60.9,0.0,0.0500,-1.0000
10.87,VISUAL_SERVO_DOCK,61.2,0.0,0.0500,-0.5970
11.38,VISUAL_SERVO_DOCK,65.1,0.0,0.0500,0.7727
11.87,VISUAL_SERVO_DOCK,62.9,0.0,0.0500,1.0000
12.37,VISUAL_SERVO_DOCK,63.9,0.0,0.0500,1.0000
12.87,VISUAL_SERVO_DOCK,60.9,0.0,0.0500,1.0000
13.37,VISUAL_SERVO_DOCK,62.1,0.0,0.0500,1.0000
13.87,VISUAL_SERVO_DOCK,62.5,0.0,0.0500,1.0000
14.37,VISUAL_SERVO_DOCK,63.1,0.0,0.0500,1.0000
14.87,VISUAL_SERVO_DOCK,59.9,0.0,0.0500,1.0000
15.38,VISUAL_SERVO_DOCK,59.8,0.0,0.0500,1.0000
15.87,VISUAL_SERVO_DOCK,62.2,0.0,0.0500,1.0000
16.37,ABORTED,60.0,0.0,0.0000,0.0000
16.87,ABORTED,60.9,0.0,0.0000,0.0000
17.37,ABORTED,59.3,0.0,0.0000,0.0000
17.87,ABORTED,63.2,0.0,0.0000,0.0000
18.38,ABORTED,59.2,0.0,0.0000,0.0000
18.87,ABORTED,58.6,0.0,0.0000,0.0000
19.37,ABORTED,59.0,0.0,0.0000,0.0000
19.87,ABORTED,58.9,0.0,0.0000,0.0000
20.37,ABORTED,59.1,0.0,0.0000,0.0000
20.87,ABORTED,58.2,0.0,0.0000,0.0000
21.37,ABORTED,59.5,0.0,0.0000,0.0000
21.87,ABORTED,59.2,0.0,0.0000,0.0000
22.37,ABORTED,60.2,0.0,0.0000,0.0000
22.87,ABORTED,55.5,0.0,0.0000,0.0000
23.37,ABORTED,59.5,0.0,0.0000,0.0000
23.87,ABORTED,61.5,0.0,0.0000,0.0000
24.37,ABORTED,59.4,0.0,0.0000,0.0000
24.87,ABORTED,59.3,0.0,0.0000,0.0000
25.37,ABORTED,56.5,0.0,0.0000,0.0000
25.87,ABORTED,65.0,0.0,0.0000,0.0000
26.37,ABORTED,59.8,0.0,0.0000,0.0000
26.87,ABORTED,58.8,0.0,0.0000,0.0000
27.37,ABORTED,61.1,0.0,0.0000,0.0000
27.87,ABORTED,62.8,0.0,0.0000,0.0000
28.37,ABORTED,62.2,0.0,0.0000,0.0000
28.87,ABORTED,60.7,0.0,0.0000,0.0000
29.38,ABORTED,58.2,0.0,0.0000,0.0000
29.87,ABORTED,60.8,0.0,0.0000,0.0000
30.37,ABORTED,62.8,0.0,0.0000,0.0000
30.87,ABORTED,61.5,0.0,0.0000,0.0000
31.37,ABORTED,60.5,0.0,0.0000,0.0000
31.87,ABORTED,63.4,0.0,0.0000,0.0000
32.37,ABORTED,62.9,0.0,0.0000,0.0000
32.87,ABORTED,59.2,0.0,0.0000,0.0000
33.37,ABORTED,62.3,0.0,0.0000,0.0000
33.87,ABORTED,64.1,0.0,0.0000,0.0000
34.37,ABORTED,60.9,0.0,0.0000,0.0000
34.87,ABORTED,59.5,0.0,0.0000,0.0000
35.37,ABORTED,57.0,0.0,0.0000,0.0000
35.87,ABORTED,61.1,0.0,0.0000,0.0000
36.37,ABORTED,61.1,0.0,0.0000,0.0000
36.87,ABORTED,58.7,0.0,0.0000,0.0000
37.37,ABORTED,59.8,0.0,0.0000,0.0000
37.87,ABORTED,60.9,0.0,0.0000,0.0000
38.38,ABORTED,63.1,0.0,0.0000,0.0000
38.87,ABORTED,58.8,0.0,0.0000,0.0000
39.37,ABORTED,62.6,0.0,0.0000,0.0000
39.87,ABORTED,62.5,0.0,0.0000,0.0000
40.37,ABORTED,64.4,0.0,0.0000,0.0000
40.87,ABORTED,57.9,0.0,0.0000,0.0000
41.37,ABORTED,59.7,0.0,0.0000,0.0000
41.87,ABORTED,62.9,0.0,0.0000,0.0000
42.37,ABORTED,59.6,0.0,0.0000,0.0000
42.87,ABORTED,57.6,0.0,0.0000,0.0000
43.37,ABORTED,60.0,0.0,0.0000,0.0000
43.87,ABORTED,60.7,0.0,0.0000,0.0000
44.37,ABORTED,59.5,0.0,0.0000,0.0000
44.87,ABORTED,60.9,0.0,0.0000,0.0000
45.37,ABORTED,60.7,0.0,0.0000,0.0000
45.88,ABORTED,60.9,0.0,0.0000,0.0000
46.37,ABORTED,62.3,0.0,0.0000,0.0000
46.87,ABORTED,60.4,0.0,0.0000,0.0000
47.37,ABORTED,60.2,0.0,0.0000,0.0000
47.87,ABORTED,61.1,0.0,0.0000,0.0000
48.37,ABORTED,60.5,0.0,0.0000,0.0000
48.87,ABORTED,61.1,0.0,0.0000,0.0000
49.37,ABORTED,61.3,0.0,0.0000,0.0000
49.87,ABORTED,62.6,0.0,0.0000,0.0000
50.38,ABORTED,61.6,0.0,0.0000,0.0000
50.87,ABORTED,61.4,0.0,0.0000,0.0000
51.37,ABORTED,62.9,0.0,0.0000,0.0000
